"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-107.68","50.30","SWIFT CURRENT A","4028040","1998-09-01 00:00","1998","09","01","00:00","","14.2","","-3.2","","30","","10","","4","","12.9","","92.75","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1998-09-01 01:00","1998","09","01","01:00","","11.4","","-3.0","","36","","13","","6","","11.3","","92.75","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1998-09-01 02:00","1998","09","01","02:00","","9.7","","-3.0","","41","","14","","7","","11.3","","92.72","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1998-09-01 03:00","1998","09","01","03:00","","9.3","","-3.0","","42","","16","","7","","11.3","","92.69","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1998-09-01 04:00","1998","09","01","04:00","","8.1","","-2.9","","46","","15","","9","","12.9","","92.66","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1998-09-01 05:00","1998","09","01","05:00","","9.0","","-2.3","","45","","13","","13","","15.0","","92.63","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1998-09-01 06:00","1998","09","01","06:00","","7.9","","-1.4","","52","","16","","15","","15.0","","92.57","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1998-09-01 07:00","1998","09","01","07:00","","7.6","","-1.0","","54","","14","","15","","8.0","","92.54","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1998-09-01 08:00","1998","09","01","08:00","","12.5","","0.1","","42","","15","","11","","15.0","","92.50","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1998-09-01 09:00","1998","09","01","09:00","","17.0","","-0.9","","30","","17","","30","","15.0","","92.47","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1998-09-01 10:00","1998","09","01","10:00","","19.4","","-1.6","","24","","16","","24","","15.0","","92.41","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1998-09-01 11:00","1998","09","01","11:00","","21.4","","-1.7","","21","","17","","24","","12.9","","92.35","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1998-09-01 12:00","1998","09","01","12:00","","22.5","","-1.2","","21","","16","","30","","12.9","","92.22","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1998-09-01 13:00","1998","09","01","13:00","","24.4","","-1.1","","18","","18","","22","","12.9","","92.16","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1998-09-01 14:00","1998","09","01","14:00","","26.8","","-0.1","","17","","20","","20","","12.9","","92.00","","25","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1998-09-01 15:00","1998","09","01","15:00","","28.0","","0.5","","17","","18","","24","","12.9","","91.91","","26","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1998-09-01 16:00","1998","09","01","16:00","","27.0","","1.5","","19","","16","","24","","15.0","","91.75","","25","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1998-09-01 17:00","1998","09","01","17:00","","29.6","","2.4","","18","","19","","17","","15.0","","91.69","","28","","","",""
