"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-107.68","50.30","SWIFT CURRENT A","4028040","1997-05-01 00:00","1997","05","01","00:00","","3.3","","0.3","","81","","5","","17","","15.0","","91.22","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1997-05-01 01:00","1997","05","01","01:00","","2.0","","0.5","","90","","8","","13","","15.0","","91.25","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1997-05-01 02:00","1997","05","01","02:00","","1.0","","0.7","","98","","5","","13","","15.0","","91.28","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1997-05-01 03:00","1997","05","01","03:00","","0.8","","0.8","","100","","5","","17","","15.0","","91.32","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1997-05-01 04:00","1997","05","01","04:00","","0.1","","0.1","","100","","6","","11","","11.3","","91.35","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1997-05-01 05:00","1997","05","01","05:00","","-0.1","","-0.1","","100","","10","","6","","12.9","","91.38","","","","-2","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1997-05-01 06:00","1997","05","01","06:00","","-0.5","","-0.5","","100","","5","","9","","15.0","","91.44","","","","-4","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1997-05-01 07:00","1997","05","01","07:00","","0.9","","0.6","","98","","6","","17","","15.0","","91.44","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1997-05-01 08:00","1997","05","01","08:00","","0.5","","-0.2","","95","","5","","19","","15.0","","91.53","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1997-05-01 09:00","1997","05","01","09:00","","1.1","","-0.4","","90","","3","","19","","15.0","","91.60","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1997-05-01 10:00","1997","05","01","10:00","","1.1","","-0.6","","88","","3","","13","","15.0","","91.66","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1997-05-01 11:00","1997","05","01","11:00","","3.4","","-1.4","","71","","1","","13","","15.0","","91.66","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1997-05-01 12:00","1997","05","01","12:00","","4.5","","-3.2","","57","","1","","24","","15.0","","91.69","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1997-05-01 13:00","1997","05","01","13:00","","5.2","","-4.1","","51","","2","","19","","15.0","","91.72","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1997-05-01 14:00","1997","05","01","14:00","","5.4","","-3.7","","52","","3","","19","","15.0","","91.75","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1997-05-01 15:00","1997","05","01","15:00","","6.2","","-4.6","","46","","4","","26","","15.0","","91.75","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1997-05-01 16:00","1997","05","01","16:00","","6.5","","-5.3","","43","","1","","17","","15.0","","91.78","","","","","","Rain"
"-107.68","50.30","SWIFT CURRENT A","4028040","1997-05-01 17:00","1997","05","01","17:00","","6.7","","-5.7","","41","","36","","20","","15.0","","91.85","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1997-05-01 18:00","1997","05","01","18:00","","5.8","","-5.0","","46","","4","","20","","15.0","","91.91","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1997-05-01 19:00","1997","05","01","19:00","","4.9","","-4.9","","49","","5","","17","","15.0","","91.94","","","","","",""
"-107.68","50.30","SWIFT CURRENT A","4028040","1997-05-01 20:00","1997","05","01","20:00","","4.7","","-6.1","","45","","35","","20","","15.0","","91.97","","","","","",""
