Year,Month,Day,Time (LST),Wind Spd (km/h)
1995,2,13,10:00,41.0
1995,2,13,11:00,43.0
1995,2,13,12:00,33.0
1995,2,13,13:00,
1995,2,13,14:00,35.0
1995,2,13,15:00,43.0
1995,2,13,16:00,33.0
1995,2,13,17:00,41.0
1995,2,13,18:00,28.0
1995,2,13,19:00,32.0
1995,2,13,20:00,22.0
1995,2,13,21:00,30.0
1995,2,13,22:00,30.0
1995,2,13,23:00,30.0
1995,2,14,00:00,30.0
1995,2,14,01:00,30.0
1995,2,14,02:00,26.0
1995,2,14,03:00,22.0
1995,2,14,04:00,26.0
1995,2,14,05:00,22.0
1995,2,14,06:00,19.0
1995,2,14,07:00,19.0
1995,2,14,08:00,15.0
1995,2,14,09:00,13.0
1995,2,14,10:00,17.0
1995,2,14,11:00,20.0
1995,2,14,12:00,20.0
1995,2,14,13:00,20.0
1995,2,14,14:00,24.0
1995,2,14,15:00,22.0
1995,2,14,16:00,20.0
1995,2,14,17:00,17.0
1995,2,14,18:00,24.0
1995,2,14,19:00,20.0
1995,2,14,20:00,15.0
1995,2,14,21:00,7.0
1995,2,14,22:00,6.0
1995,2,14,23:00,11.0
1995,2,15,00:00,9.0
1995,2,15,01:00,9.0
1995,2,15,02:00,9.0
1995,2,15,03:00,15.0
1995,2,15,04:00,15.0
1995,2,15,05:00,15.0
1995,2,15,06:00,11.0
1995,2,15,07:00,15.0
1995,2,15,08:00,19.0
1995,2,15,09:00,17.0
1995,2,15,10:00,15.0
1995,2,15,11:00,13.0
1995,2,15,12:00,15.0
1995,2,15,13:00,13.0
1995,2,15,14:00,7.0
1995,2,15,15:00,19.0
1995,2,15,16:00,19.0
1995,2,15,17:00,
1995,2,15,18:00,32.0
1995,2,15,19:00,20.0
1995,2,15,20:00,
1995,2,15,21:00,26.0
1995,2,15,22:00,33.0
1995,2,15,23:00,39.0
1995,2,16,00:00,44.0
1995,2,16,01:00,22.0
1995,2,16,02:00,19.0
1995,2,16,03:00,20.0
1995,2,16,04:00,19.0
1995,2,16,05:00,20.0
1995,2,16,06:00,15.0
1995,2,16,07:00,33.0
1995,2,16,08:00,20.0
1995,2,16,09:00,22.0
1995,2,16,10:00,24.0
1995,2,16,11:00,28.0
1995,2,16,12:00,22.0
1995,2,16,13:00,22.0
1995,2,16,14:00,11.0
1995,2,16,15:00,13.0
1995,2,16,16:00,9.0
1995,2,16,17:00,13.0
1995,2,16,18:00,11.0
1995,2,16,19:00,17.0
1995,2,16,20:00,13.0
1995,2,16,21:00,4.0
1995,2,16,22:00,9.0
1995,2,16,23:00,11.0
1995,2,17,00:00,7.0
1995,2,17,01:00,6.0
1995,2,17,02:00,0.0
1995,2,17,03:00,9.0
1995,2,17,04:00,6.0
1995,2,17,05:00,6.0
1995,2,17,06:00,7.0
1995,2,17,07:00,7.0
1995,2,17,08:00,9.0
1995,2,17,09:00,6.0
1995,2,17,10:00,11.0
1995,2,17,11:00,17.0
1995,2,17,12:00,20.0
1995,2,17,13:00,22.0
1995,2,17,14:00,19.0
1995,2,17,15:00,28.0
1995,2,17,16:00,32.0
1995,2,17,17:00,28.0
1995,2,17,18:00,22.0
1995,2,17,19:00,26.0
1995,2,17,20:00,33.0
1995,2,17,21:00,26.0
1995,2,17,22:00,20.0
1995,2,17,23:00,20.0
1995,2,18,00:00,33.0
1995,2,18,01:00,19.0
1995,2,18,02:00,17.0
1995,2,18,03:00,13.0
1995,2,18,04:00,9.0
1995,2,18,05:00,15.0
1995,2,18,06:00,22.0
1995,2,18,07:00,13.0
1995,2,18,08:00,13.0
1995,2,18,09:00,19.0
1995,2,18,10:00,19.0
1995,2,18,11:00,17.0
1995,2,18,12:00,15.0
1995,2,18,13:00,13.0
1995,2,18,14:00,13.0
1995,2,18,15:00,11.0
1995,2,18,16:00,9.0
1995,2,18,17:00,11.0
1995,2,18,18:00,9.0
1995,2,18,19:00,11.0
1995,2,18,20:00,11.0
1995,2,18,21:00,9.0
1995,2,18,22:00,9.0
1995,2,18,23:00,7.0
1995,2,19,00:00,0.0
1995,2,19,01:00,
1995,2,19,02:00,7.0
1995,2,19,03:00,6.0
1995,2,19,04:00,9.0
1995,2,19,05:00,4.0
1995,2,19,06:00,15.0
1995,2,19,07:00,22.0
1995,2,19,08:00,19.0
1995,2,19,09:00,9.0
1995,2,19,10:00,11.0
1995,2,19,11:00,17.0
1995,2,19,12:00,13.0
1995,2,19,13:00,9.0
1995,2,19,14:00,
1995,2,19,15:00,11.0
1995,2,19,16:00,7.0
1995,2,19,17:00,9.0
1995,2,19,18:00,17.0
1995,2,19,19:00,17.0
1995,2,19,20:00,19.0
1995,2,19,21:00,17.0
1995,2,19,22:00,7.0
1995,2,19,23:00,0.0
1995,2,20,00:00,6.0
1995,2,20,01:00,6.0
1995,2,20,02:00,6.0
1995,2,20,03:00,9.0
1995,2,20,04:00,
1995,2,20,05:00,17.0
1995,2,20,06:00,22.0
1995,2,20,07:00,17.0
1995,2,20,08:00,17.0
1995,2,20,09:00,13.0
1995,2,20,10:00,15.0
1995,2,20,11:00,19.0
1995,2,20,12:00,9.0
1995,2,20,13:00,13.0
1995,2,20,14:00,9.0
1995,2,20,15:00,9.0
1995,2,20,16:00,0.0
1995,2,20,17:00,7.0
1995,2,20,18:00,0.0
1995,2,20,19:00,6.0
1995,2,20,20:00,6.0
1995,2,20,21:00,6.0
1995,2,20,22:00,4.0
1995,2,20,23:00,0.0
1995,2,21,00:00,6.0
1995,2,21,01:00,
1995,2,21,02:00,6.0
1995,2,21,03:00,7.0
1995,2,21,04:00,11.0
1995,2,21,05:00,13.0
1995,2,21,06:00,15.0
1995,2,21,07:00,17.0
1995,2,21,08:00,22.0
1995,2,21,09:00,33.0
1995,2,21,10:00,43.0
1995,2,21,11:00,32.0
1995,2,21,12:00,46.0
1995,2,21,13:00,37.0
1995,2,21,14:00,22.0
1995,2,21,15:00,30.0
1995,2,21,16:00,33.0
1995,2,21,17:00,32.0
1995,2,21,18:00,28.0
1995,2,21,19:00,22.0
1995,2,21,20:00,22.0
1995,2,21,21:00,19.0
1995,2,21,22:00,17.0
1995,2,21,23:00,
1995,2,22,00:00,15.0
1995,2,22,01:00,11.0
1995,2,22,02:00,11.0
1995,2,22,03:00,13.0
1995,2,22,04:00,9.0
1995,2,22,05:00,9.0
1995,2,22,06:00,9.0
1995,2,22,07:00,9.0
1995,2,22,08:00,0.0
1995,2,22,09:00,6.0
1995,2,22,10:00,0.0
1995,2,22,11:00,0.0
1995,2,22,12:00,17.0
1995,2,22,13:00,17.0
1995,2,22,14:00,17.0
1995,2,22,15:00,11.0
1995,2,22,16:00,13.0
1995,2,22,17:00,11.0
1995,2,22,18:00,15.0
1995,2,22,19:00,13.0
1995,2,22,20:00,15.0
1995,2,22,21:00,6.0
1995,2,22,22:00,6.0
1995,2,22,23:00,0.0
1995,2,23,00:00,6.0
1995,2,23,01:00,6.0
1995,2,23,02:00,6.0
1995,2,23,03:00,0.0
1995,2,23,04:00,6.0
1995,2,23,05:00,9.0
1995,2,23,06:00,9.0
1995,2,23,07:00,15.0
1995,2,23,08:00,11.0
1995,2,23,09:00,13.0
1995,2,23,10:00,19.0
1995,2,23,11:00,22.0
1995,2,23,12:00,22.0
1995,2,23,13:00,
1995,2,23,14:00,
1995,2,23,15:00,22.0
1995,2,23,16:00,
1995,2,23,17:00,
1995,2,23,18:00,
1995,2,23,19:00,
1995,2,23,20:00,11.0
1995,2,23,21:00,13.0
1995,2,23,22:00,15.0
1995,2,23,23:00,20.0
1995,2,24,00:00,11.0
1995,2,24,01:00,20.0
1995,2,24,02:00,28.0
1995,2,24,03:00,33.0
1995,2,24,04:00,32.0
1995,2,24,05:00,41.0
1995,2,24,06:00,41.0
1995,2,24,07:00,32.0
1995,2,24,08:00,43.0
1995,2,24,09:00,24.0
1995,2,24,10:00,37.0
1995,2,24,11:00,43.0
1995,2,24,12:00,39.0
1995,2,24,13:00,39.0
1995,2,24,14:00,39.0
1995,2,24,15:00,41.0
1995,2,24,16:00,33.0
1995,2,24,17:00,43.0
1995,2,24,18:00,41.0
1995,2,24,19:00,33.0
1995,2,24,20:00,26.0
1995,2,24,21:00,24.0
1995,2,24,22:00,
1995,2,24,23:00,20.0
1995,2,25,00:00,22.0
1995,2,25,01:00,15.0
1995,2,25,02:00,6.0
1995,2,25,03:00,13.0
1995,2,25,04:00,11.0
1995,2,25,05:00,11.0
1995,2,25,06:00,15.0
1995,2,25,07:00,13.0
1995,2,25,08:00,13.0
1995,2,25,09:00,17.0
1995,2,25,10:00,20.0
1995,2,25,11:00,19.0
1995,2,25,12:00,32.0
1995,2,25,13:00,13.0
1995,2,25,14:00,17.0
1995,2,25,15:00,26.0
1995,2,25,16:00,24.0
1995,2,25,17:00,
1995,2,25,18:00,19.0
1995,2,25,19:00,19.0
1995,2,25,20:00,15.0
1995,2,25,21:00,11.0
1995,2,25,22:00,19.0
1995,2,25,23:00,20.0
1995,2,26,00:00,19.0
1995,2,26,01:00,24.0
1995,2,26,02:00,20.0
1995,2,26,03:00,24.0
1995,2,26,04:00,26.0
1995,2,26,05:00,28.0
1995,2,26,06:00,30.0
1995,2,26,07:00,30.0
1995,2,26,08:00,26.0
1995,2,26,09:00,30.0
1995,2,26,10:00,35.0
1995,2,26,11:00,39.0
1995,2,26,12:00,39.0
1995,2,26,13:00,39.0
1995,2,26,14:00,33.0
1995,2,26,15:00,35.0
1995,2,26,16:00,32.0
1995,2,26,17:00,32.0
1995,2,26,18:00,35.0
1995,2,26,19:00,33.0
1995,2,26,20:00,41.0
1995,2,26,21:00,37.0
1995,2,26,22:00,37.0
1995,2,26,23:00,39.0
1995,2,27,00:00,43.0
1995,2,27,01:00,32.0
1995,2,27,02:00,
1995,2,27,03:00,37.0
1995,2,27,04:00,41.0
1995,2,27,05:00,39.0
1995,2,27,06:00,39.0
1995,2,27,07:00,26.0
1995,2,27,08:00,26.0
1995,2,27,09:00,24.0
1995,2,27,10:00,24.0
1995,2,27,11:00,24.0
1995,2,27,12:00,24.0
1995,2,27,13:00,26.0
1995,2,27,14:00,
1995,2,27,15:00,22.0
1995,2,27,16:00,24.0
1995,2,27,17:00,17.0
1995,2,27,18:00,
1995,2,27,19:00,9.0
1995,2,27,20:00,9.0
1995,2,27,21:00,15.0
1995,2,27,22:00,11.0
1995,2,27,23:00,9.0
1995,2,28,00:00,11.0
1995,2,28,01:00,13.0
1995,2,28,02:00,9.0
1995,2,28,03:00,17.0
1995,2,28,04:00,17.0
1995,2,28,05:00,17.0
1995,2,28,06:00,19.0
1995,2,28,07:00,13.0
1995,2,28,08:00,17.0
1995,2,28,09:00,13.0
1995,2,28,10:00,15.0
1995,2,28,11:00,13.0
1995,2,28,12:00,
1995,2,28,13:00,4.0
1995,2,28,14:00,
1995,2,28,15:00,7.0
1995,2,28,16:00,4.0
1995,2,28,17:00,6.0
1995,2,28,18:00,4.0
1995,2,28,19:00,
1995,2,28,20:00,0.0
1995,2,28,21:00,11.0
1995,2,28,22:00,15.0
1995,2,28,23:00,15.0
