wind_farm_power_MW,probability,wind_state_count,z_min,z_max,wind_speed_min_kmh,wind_speed_max_kmh
0.0,0.18917118040628575,2,-3.3333333333333335,-1.6666666666666667,0.0,0.704438961487476
0.9629,0.6246507739853503,1,0.0,0.0,18.52484779299848,18.52484779299848
14.7082,0.1727618911132151,1,1.6666666666666667,1.6666666666666667,36.34525662450948,36.34525662450948
27.0,0.013416154495148968,2,3.3333333333333335,5.0,54.165665456020484,71.98607428753148
