step_index,z_midpoint,wind_speed_raw_kmh,wind_speed_kmh,probability,single_wtg_power_MW,wind_farm_power_MW_raw,wind_farm_power_MW
1,-3.3333333333333335,-17.115969870023527,0.0,0.00455471740001246,0.0,0.0,0.0
2,-1.6666666666666667,0.704438961487476,0.704438961487476,0.18461646300627327,0.0,0.0,0.0
3,0.0,18.52484779299848,18.52484779299848,0.6246507739853502,0.05349467831665128,0.962904209699723,0.9629
4,1.6666666666666667,36.34525662450948,36.34525662450948,0.17276189111321508,0.8171229560516932,14.708213208930477,14.7082
5,3.3333333333333335,54.165665456020484,54.165665456020484,0.013081393744817581,1.5,27.0,27.0
6,5.0,71.98607428753148,71.98607428753148,0.00033476075033138467,1.5,27.0,27.0
